id,first_name,last_name,email,phone
CUSTOMER_000000258,Varun,Yadav,varun.yadav.CUSTOMER_000000258@shopsphere.example,9315495418
CUSTOMER_000000259,Aarav,Das,aarav.das.CUSTOMER_000000259@shopsphere.example,9282563020
CUSTOMER_000000260,Karan,Patel,karan.patel.CUSTOMER_000000260@shopsphere.example,9546939720
CUSTOMER_000000261,Aditi,Yadav,aditi.yadav.CUSTOMER_000000261@shopsphere.example,9886170403
CUSTOMER_000000262,Aarav,Bansal,aarav.bansal.CUSTOMER_000000262@shopsphere.example,9605483046
CUSTOMER_000000263,Vivek,Mukherjee,vivek.mukherjee.CUSTOMER_000000263@shopsphere.example,9438155938
CUSTOMER_000000264,Simran,Mukherjee,simran.mukherjee.CUSTOMER_000000264@shopsphere.example,9187757749
CUSTOMER_000000265,Aarav,Kumar,aarav.kumar.CUSTOMER_000000265@shopsphere.example,9991752930
CUSTOMER_000000266,Mahi,Pandey,mahi.pandey.CUSTOMER_000000266@shopsphere.example,9822676796
CUSTOMER_000000267,Aanya,Dubey,aanya.dubey.CUSTOMER_000000267@shopsphere.example,9345307517
CUSTOMER_000000268,Kabir,Das,kabir.das.CUSTOMER_000000268@shopsphere.example,9200574788
CUSTOMER_000000269,Aarav,Kulkarni,aarav.kulkarni.CUSTOMER_000000269@shopsphere.example,9850722099
CUSTOMER_000000270,Varun,Jain,varun.jain.CUSTOMER_000000270@shopsphere.example,9554085231
CUSTOMER_000000271,Neha,Bansal,neha.bansal.CUSTOMER_000000271@shopsphere.example,9282201963
CUSTOMER_000000272,Karan,Chopra,karan.chopra.CUSTOMER_000000272@shopsphere.example,9563336075
CUSTOMER_000000273,Raj,Kumar,raj.kumar.CUSTOMER_000000273@shopsphere.example,9127332941
CUSTOMER_000000274,Kavya,Menon,kavya.menon.CUSTOMER_000000274@shopsphere.example,9636556511
CUSTOMER_000000275,Vivek,Ghosh,vivek.ghosh.CUSTOMER_000000275@shopsphere.example,9727605603
CUSTOMER_000000276,Meera,Sharma,meera.sharma.CUSTOMER_000000276@shopsphere.example,9877162798
CUSTOMER_000000277,Mahi,Kumar,mahi.kumar.CUSTOMER_000000277@shopsphere.example,9388848526
CUSTOMER_000000278,Yash,Chopra,yash.chopra.CUSTOMER_000000278@shopsphere.example,9195881811
CUSTOMER_000000279,Aditi,Saxena,aditi.saxena.CUSTOMER_000000279@shopsphere.example,9716480772
CUSTOMER_000000280,Diya,Rao,diya.rao.CUSTOMER_000000280@shopsphere.example,9897207852
CUSTOMER_000000281,Aanya,Reddy,aanya.reddy.CUSTOMER_000000281@shopsphere.example,9165903613
CUSTOMER_000000282,Vivek,Chauhan,vivek.chauhan.CUSTOMER_000000282@shopsphere.example,9150751626
CUSTOMER_000000283,Riya,Tiwari,riya.tiwari.CUSTOMER_000000283@shopsphere.example,9202951435
CUSTOMER_000000284,Ananya,Thakur,ananya.thakur.CUSTOMER_000000284@shopsphere.example,9548042861
CUSTOMER_000000285,Varun,Soni,varun.soni.CUSTOMER_000000285@shopsphere.example,9128006218
CUSTOMER_000000286,Raj,Joshi,raj.joshi.CUSTOMER_000000286@shopsphere.example,9970698443
CUSTOMER_000000287,Avni,Reddy,avni.reddy.CUSTOMER_000000287@shopsphere.example,9539251865
CUSTOMER_000000288,Kabir,Mishra,kabir.mishra.CUSTOMER_000000288@shopsphere.example,9105824034
CUSTOMER_000000289,Raj,Roy,raj.roy.CUSTOMER_000000289@shopsphere.example,9569829088
CUSTOMER_000000290,Siddharth,Dubey,siddharth.dubey.CUSTOMER_000000290@shopsphere.example,9496994071
CUSTOMER_000000291,Aditi,Verma,aditi.verma.CUSTOMER_000000291@shopsphere.example,9853332461
CUSTOMER_000000292,Meera,Nair,meera.nair.CUSTOMER_000000292@shopsphere.example,9501498358
CUSTOMER_000000293,Sara,Thakur,sara.thakur.CUSTOMER_000000293@shopsphere.example,9429695273
CUSTOMER_000000294,Ishaan,Bansal,ishaan.bansal.CUSTOMER_000000294@shopsphere.example,9508481342
CUSTOMER_000000295,Tanya,Menon,tanya.menon.CUSTOMER_000000295@shopsphere.example,9813295679
CUSTOMER_000000296,Aanya,Sharma,aanya.sharma.CUSTOMER_000000296@shopsphere.example,9361074221
CUSTOMER_000000297,Aarav,Singh,aarav.singh.CUSTOMER_000000297@shopsphere.example,9639070459
CUSTOMER_000000298,Meera,Ghosh,meera.ghosh.CUSTOMER_000000298@shopsphere.example,9961457762
CUSTOMER_000000299,Nikhil,Reddy,nikhil.reddy.CUSTOMER_000000299@shopsphere.example,9130772843
CUSTOMER_000000300,Sara,Saxena,sara.saxena.CUSTOMER_000000300@shopsphere.example,9825169701
CUSTOMER_000000301,Myra,Naidu,myra.naidu.CUSTOMER_000000301@shopsphere.example,9242533736
CUSTOMER_000000302,Nikhil,Naidu,nikhil.naidu.CUSTOMER_000000302@shopsphere.example,9206937490
CUSTOMER_000000303,Aryan,Rao,aryan.rao.CUSTOMER_000000303@shopsphere.example,9778240690
CUSTOMER_000000304,Nisha,Pandey,nisha.pandey.CUSTOMER_000000304@shopsphere.example,9366942349
CUSTOMER_000000305,Myra,Sharma,myra.sharma.CUSTOMER_000000305@shopsphere.example,9802787018
CUSTOMER_000000306,Vihaan,Thakur,vihaan.thakur.CUSTOMER_000000306@shopsphere.example,9979184348
CUSTOMER_000000307,Arjun,Naidu,arjun.naidu.CUSTOMER_000000307@shopsphere.example,9130046259
CUSTOMER_000000308,Siddharth,Gupta,siddharth.gupta.CUSTOMER_000000308@shopsphere.example,9829300222
CUSTOMER_000000309,Shreya,Krishnan,shreya.krishnan.CUSTOMER_000000309@shopsphere.example,9667296576
CUSTOMER_000000310,Meera,Sharma,meera.sharma.CUSTOMER_000000310@shopsphere.example,9943117199
CUSTOMER_000000311,Myra,Agarwal,myra.agarwal.CUSTOMER_000000311@shopsphere.example,9380254031
CUSTOMER_000000312,Priya,Agarwal,priya.agarwal.CUSTOMER_000000312@shopsphere.example,9751583205
CUSTOMER_000000313,Aditya,Iyer,aditya.iyer.CUSTOMER_000000313@shopsphere.example,9347877566
CUSTOMER_000000314,Ishaan,Deshmukh,ishaan.deshmukh.CUSTOMER_000000314@shopsphere.example,9223769405
CUSTOMER_000000315,Aryan,Tiwari,aryan.tiwari.CUSTOMER_000000315@shopsphere.example,9216269926
CUSTOMER_000000316,Tanya,Menon,tanya.menon.CUSTOMER_000000316@shopsphere.example,9703449661
CUSTOMER_000000317,Kabir,Mishra,kabir.mishra.CUSTOMER_000000317@shopsphere.example,9507186577
CUSTOMER_000000318,Ananya,Nair,ananya.nair.CUSTOMER_000000318@shopsphere.example,9632511419
CUSTOMER_000000319,Rohan,Dubey,rohan.dubey.CUSTOMER_000000319@shopsphere.example,9932368920
CUSTOMER_000000320,Shreya,Singh,shreya.singh.CUSTOMER_000000320@shopsphere.example,9275301201
CUSTOMER_000000321,Aditi,Nair,aditi.nair.CUSTOMER_000000321@shopsphere.example,9657190469
CUSTOMER_000000322,Aarav,Chauhan,aarav.chauhan.CUSTOMER_000000322@shopsphere.example,9982847950
CUSTOMER_000000323,Avni,Kapoor,avni.kapoor.CUSTOMER_000000323@shopsphere.example,9674315132
CUSTOMER_000000324,Simran,Sen,simran.sen.CUSTOMER_000000324@shopsphere.example,9471873380
CUSTOMER_000000325,Priya,Thakur,priya.thakur.CUSTOMER_000000325@shopsphere.example,9253486475
CUSTOMER_000000326,Myra,Kapoor,myra.kapoor.CUSTOMER_000000326@shopsphere.example,9984074658
CUSTOMER_000000327,Meera,Nair,meera.nair.CUSTOMER_000000327@shopsphere.example,9600074471
CUSTOMER_000000328,Simran,Tiwari,simran.tiwari.CUSTOMER_000000328@shopsphere.example,9288231263
CUSTOMER_000000329,Diya,Soni,diya.soni.CUSTOMER_000000329@shopsphere.example,9878079541
CUSTOMER_000000330,Aditi,Rao,aditi.rao.CUSTOMER_000000330@shopsphere.example,9173258664
CUSTOMER_000000331,Manav,Bansal,manav.bansal.CUSTOMER_000000331@shopsphere.example,9367482871
CUSTOMER_000000332,Varun,Agarwal,varun.agarwal.CUSTOMER_000000332@shopsphere.example,9576217648
CUSTOMER_000000333,Tanya,Das,tanya.das.CUSTOMER_000000333@shopsphere.example,9831853156
CUSTOMER_000000334,Karan,Kulkarni,karan.kulkarni.CUSTOMER_000000334@shopsphere.example,9725569737
CUSTOMER_000000335,Akash,Kumar,akash.kumar.CUSTOMER_000000335@shopsphere.example,9797074328
CUSTOMER_000000336,Diya,Pandey,diya.pandey.CUSTOMER_000000336@shopsphere.example,9648542092
CUSTOMER_000000337,Isha,Yadav,isha.yadav.CUSTOMER_000000337@shopsphere.example,9844835359
CUSTOMER_000000338,Myra,Reddy,myra.reddy.CUSTOMER_000000338@shopsphere.example,9545635665
CUSTOMER_000000339,Priya,Ghosh,priya.ghosh.CUSTOMER_000000339@shopsphere.example,9697203487
CUSTOMER_000000340,Riya,Kapoor,riya.kapoor.CUSTOMER_000000340@shopsphere.example,9766883995
CUSTOMER_000000341,Vivek,Chauhan,vivek.chauhan.CUSTOMER_000000341@shopsphere.example,9789187021
CUSTOMER_000000342,Rahul,Verma,rahul.verma.CUSTOMER_000000342@shopsphere.example,9820710985
CUSTOMER_000000343,Nikhil,Singh,nikhil.singh.CUSTOMER_000000343@shopsphere.example,9846783889
CUSTOMER_000000344,Nisha,Patel,nisha.patel.CUSTOMER_000000344@shopsphere.example,9819504320
CUSTOMER_000000345,Akash,Mishra,akash.mishra.CUSTOMER_000000345@shopsphere.example,9418948388
CUSTOMER_000000346,Kavya,Iyer,kavya.iyer.CUSTOMER_000000346@shopsphere.example,9443412163
CUSTOMER_000000347,Sara,Soni,sara.soni.CUSTOMER_000000347@shopsphere.example,9854574299
CUSTOMER_000000348,Ankit,Mukherjee,ankit.mukherjee.CUSTOMER_000000348@shopsphere.example,9867511473
CUSTOMER_000000349,Siddharth,Pandey,siddharth.pandey.CUSTOMER_000000349@shopsphere.example,9506218072
CUSTOMER_000000350,Sneha,Reddy,sneha.reddy.CUSTOMER_000000350@shopsphere.example,9203097446
CUSTOMER_000000351,Neha,Verma,neha.verma.CUSTOMER_000000351@shopsphere.example,9411081134
CUSTOMER_000000352,Siddharth,Thakur,siddharth.thakur.CUSTOMER_000000352@shopsphere.example,9916464033
CUSTOMER_000000353,Varun,Kapoor,varun.kapoor.CUSTOMER_000000353@shopsphere.example,9737005657
CUSTOMER_000000354,Sneha,Tiwari,sneha.tiwari.CUSTOMER_000000354@shopsphere.example,9973272351
CUSTOMER_000000355,Myra,Bansal,myra.bansal.CUSTOMER_000000355@shopsphere.example,9520116259
CUSTOMER_000000356,Mahi,Mehta,mahi.mehta.CUSTOMER_000000356@shopsphere.example,9749870673
CUSTOMER_000000357,Kabir,Yadav,kabir.yadav.CUSTOMER_000000357@shopsphere.example,9336373234
CUSTOMER_000000358,Raj,Saxena,raj.saxena.CUSTOMER_000000358@shopsphere.example,9147632569
CUSTOMER_000000359,Rohan,Patel,rohan.patel.CUSTOMER_000000359@shopsphere.example,9132664366
CUSTOMER_000000360,Akash,Banerjee,akash.banerjee.CUSTOMER_000000360@shopsphere.example,9456425975
CUSTOMER_000000361,Rohan,Naidu,rohan.naidu.CUSTOMER_000000361@shopsphere.example,9669707016
CUSTOMER_000000362,Yash,Pillai,yash.pillai.CUSTOMER_000000362@shopsphere.example,9501484824
CUSTOMER_000000363,Priya,Nair,priya.nair.CUSTOMER_000000363@shopsphere.example,9165680615
CUSTOMER_000000364,Priya,Mukherjee,priya.mukherjee.CUSTOMER_000000364@shopsphere.example,9539919686
CUSTOMER_000000365,Vivek,Malhotra,vivek.malhotra.CUSTOMER_000000365@shopsphere.example,9717265942
CUSTOMER_000000366,Sara,Saxena,sara.saxena.CUSTOMER_000000366@shopsphere.example,9916451607
CUSTOMER_000000367,Avni,Malhotra,avni.malhotra.CUSTOMER_000000367@shopsphere.example,9675180482
CUSTOMER_000000368,Karan,Menon,karan.menon.CUSTOMER_000000368@shopsphere.example,9931619611
CUSTOMER_000000369,Diya,Patel,diya.patel.CUSTOMER_000000369@shopsphere.example,9575912377
CUSTOMER_000000370,Pooja,Chauhan,pooja.chauhan.CUSTOMER_000000370@shopsphere.example,9757285239
CUSTOMER_000000371,Simran,Mehta,simran.mehta.CUSTOMER_000000371@shopsphere.example,9551300925
CUSTOMER_000000372,Dev,Bansal,dev.bansal.CUSTOMER_000000372@shopsphere.example,9577152064
CUSTOMER_000000373,Isha,Chopra,isha.chopra.CUSTOMER_000000373@shopsphere.example,9847547191
CUSTOMER_000000374,Aanya,Mishra,aanya.mishra.CUSTOMER_000000374@shopsphere.example,9138202185
CUSTOMER_000000375,Mahi,Nair,mahi.nair.CUSTOMER_000000375@shopsphere.example,9801467533
CUSTOMER_000000376,Varun,Verma,varun.verma.CUSTOMER_000000376@shopsphere.example,9101090642
CUSTOMER_000000377,Meera,Deshmukh,meera.deshmukh.CUSTOMER_000000377@shopsphere.example,9888863922
CUSTOMER_000000378,Myra,Saxena,myra.saxena.CUSTOMER_000000378@shopsphere.example,9516771793
CUSTOMER_000000379,Rahul,Agarwal,rahul.agarwal.CUSTOMER_000000379@shopsphere.example,9752324629
CUSTOMER_000000380,Simran,Chopra,simran.chopra.CUSTOMER_000000380@shopsphere.example,9232421982
CUSTOMER_000000381,Priya,Menon,priya.menon.CUSTOMER_000000381@shopsphere.example,9849311780
CUSTOMER_000000382,Pooja,Jain,pooja.jain.CUSTOMER_000000382@shopsphere.example,9123183178
CUSTOMER_000000383,Nikhil,Malhotra,nikhil.malhotra.CUSTOMER_000000383@shopsphere.example,9291681635
CUSTOMER_000000384,Yash,Sen,yash.sen.CUSTOMER_000000384@shopsphere.example,9404109879
CUSTOMER_000000385,Kavya,Agarwal,kavya.agarwal.CUSTOMER_000000385@shopsphere.example,9969789883
CUSTOMER_000000386,Siddharth,Sharma,siddharth.sharma.CUSTOMER_000000386@shopsphere.example,9602050247
CUSTOMER_000000387,Priya,Thakur,priya.thakur.CUSTOMER_000000387@shopsphere.example,9779203601
CUSTOMER_000000388,Riya,Joshi,riya.joshi.CUSTOMER_000000388@shopsphere.example,9460413684
CUSTOMER_000000389,Vihaan,Malhotra,vihaan.malhotra.CUSTOMER_000000389@shopsphere.example,9958544397
CUSTOMER_000000390,Diya,Mishra,diya.mishra.CUSTOMER_000000390@shopsphere.example,9572573635
CUSTOMER_000000391,Dev,Krishnan,dev.krishnan.CUSTOMER_000000391@shopsphere.example,9737519934
CUSTOMER_000000392,Aditi,Sen,aditi.sen.CUSTOMER_000000392@shopsphere.example,9693117811
CUSTOMER_000000393,Raj,Reddy,raj.reddy.CUSTOMER_000000393@shopsphere.example,9591950132
CUSTOMER_000000394,Dev,Verma,dev.verma.CUSTOMER_000000394@shopsphere.example,9315429855
CUSTOMER_000000395,Nikhil,Gupta,nikhil.gupta.CUSTOMER_000000395@shopsphere.example,9931859270
CUSTOMER_000000396,Isha,Iyer,isha.iyer.CUSTOMER_000000396@shopsphere.example,9159398438
CUSTOMER_000000397,Pooja,Das,pooja.das.CUSTOMER_000000397@shopsphere.example,9800392931
CUSTOMER_000000398,Nikhil,Bansal,nikhil.bansal.CUSTOMER_000000398@shopsphere.example,9511979281
CUSTOMER_000000399,Raj,Saxena,raj.saxena.CUSTOMER_000000399@shopsphere.example,9718710251
CUSTOMER_000000400,Priya,Chopra,priya.chopra.CUSTOMER_000000400@shopsphere.example,9386247526
CUSTOMER_000000401,Mahi,Agarwal,mahi.agarwal.CUSTOMER_000000401@shopsphere.example,9605000935
CUSTOMER_000000402,Nisha,Bansal,nisha.bansal.CUSTOMER_000000402@shopsphere.example,9289926121
CUSTOMER_000000403,Meera,Sen,meera.sen.CUSTOMER_000000403@shopsphere.example,9191740439
CUSTOMER_000000404,Varun,Yadav,varun.yadav.CUSTOMER_000000404@shopsphere.example,9432580640
CUSTOMER_000000405,Ishaan,Pandey,ishaan.pandey.CUSTOMER_000000405@shopsphere.example,9221995095
CUSTOMER_000000406,Aanya,Dubey,aanya.dubey.CUSTOMER_000000406@shopsphere.example,9325498088
CUSTOMER_000000407,Avni,Das,avni.das.CUSTOMER_000000407@shopsphere.example,9167736854
CUSTOMER_000000408,Simran,Kumar,simran.kumar.CUSTOMER_000000408@shopsphere.example,9494480289
CUSTOMER_000000409,Ankit,Patel,ankit.patel.CUSTOMER_000000409@shopsphere.example,9207349559
CUSTOMER_000000410,Vivek,Malhotra,vivek.malhotra.CUSTOMER_000000410@shopsphere.example,9267841193
CUSTOMER_000000411,Aanya,Dubey,aanya.dubey.CUSTOMER_000000411@shopsphere.example,9979611425
CUSTOMER_000000412,Kavya,Verma,kavya.verma.CUSTOMER_000000412@shopsphere.example,9541480273
CUSTOMER_000000413,Priya,Verma,priya.verma.CUSTOMER_000000413@shopsphere.example,9930151980
CUSTOMER_000000414,Dev,Kulkarni,dev.kulkarni.CUSTOMER_000000414@shopsphere.example,9965604383
CUSTOMER_000000415,Kavya,Reddy,kavya.reddy.CUSTOMER_000000415@shopsphere.example,9932497115
CUSTOMER_000000416,Kabir,Pillai,kabir.pillai.CUSTOMER_000000416@shopsphere.example,9821225683
CUSTOMER_000000417,Sara,Malhotra,sara.malhotra.CUSTOMER_000000417@shopsphere.example,9635414516
CUSTOMER_000000418,Arjun,Pandey,arjun.pandey.CUSTOMER_000000418@shopsphere.example,9430763235
CUSTOMER_000000419,Vihaan,Naidu,vihaan.naidu.CUSTOMER_000000419@shopsphere.example,9288260560
CUSTOMER_000000420,Arjun,Banerjee,arjun.banerjee.CUSTOMER_000000420@shopsphere.example,9144902634
CUSTOMER_000000421,Raj,Chopra,raj.chopra.CUSTOMER_000000421@shopsphere.example,9881537265
CUSTOMER_000000422,Nisha,Roy,nisha.roy.CUSTOMER_000000422@shopsphere.example,9740025694
CUSTOMER_000000423,Dev,Joshi,dev.joshi.CUSTOMER_000000423@shopsphere.example,9369592337
CUSTOMER_000000424,Ananya,Kumar,ananya.kumar.CUSTOMER_000000424@shopsphere.example,9610529502
CUSTOMER_000000425,Vihaan,Thakur,vihaan.thakur.CUSTOMER_000000425@shopsphere.example,9737575427
CUSTOMER_000000426,Meera,Kapoor,meera.kapoor.CUSTOMER_000000426@shopsphere.example,9303656029
CUSTOMER_000000427,Myra,Singh,myra.singh.CUSTOMER_000000427@shopsphere.example,9909381455
CUSTOMER_000000428,Ankit,Sharma,ankit.sharma.CUSTOMER_000000428@shopsphere.example,9496091360
CUSTOMER_000000429,Tanya,Mishra,tanya.mishra.CUSTOMER_000000429@shopsphere.example,9641737758
CUSTOMER_000000430,Kabir,Patel,kabir.patel.CUSTOMER_000000430@shopsphere.example,9856515378
CUSTOMER_000000431,Raj,Verma,raj.verma.CUSTOMER_000000431@shopsphere.example,9589291795
CUSTOMER_000000432,Akash,Krishnan,akash.krishnan.CUSTOMER_000000432@shopsphere.example,9984011096
CUSTOMER_000000433,Meera,Singh,meera.singh.CUSTOMER_000000433@shopsphere.example,9283381341
CUSTOMER_000000434,Riya,Dubey,riya.dubey.CUSTOMER_000000434@shopsphere.example,9474248348
CUSTOMER_000000435,Sara,Gupta,sara.gupta.CUSTOMER_000000435@shopsphere.example,9966942234
CUSTOMER_000000436,Aditi,Roy,aditi.roy.CUSTOMER_000000436@shopsphere.example,9902270027
CUSTOMER_000000437,Diya,Tiwari,diya.tiwari.CUSTOMER_000000437@shopsphere.example,9226803277
CUSTOMER_000000438,Arjun,Krishnan,arjun.krishnan.CUSTOMER_000000438@shopsphere.example,9126785702
CUSTOMER_000000439,Nisha,Agarwal,nisha.agarwal.CUSTOMER_000000439@shopsphere.example,9326310408
CUSTOMER_000000440,Isha,Sharma,isha.sharma.CUSTOMER_000000440@shopsphere.example,9943397805
CUSTOMER_000000441,Sara,Menon,sara.menon.CUSTOMER_000000441@shopsphere.example,9177253859
CUSTOMER_000000442,Kavya,Kumar,kavya.kumar.CUSTOMER_000000442@shopsphere.example,9360976801
CUSTOMER_000000443,Priya,Verma,priya.verma.CUSTOMER_000000443@shopsphere.example,9574317165
CUSTOMER_000000444,Ananya,Agarwal,ananya.agarwal.CUSTOMER_000000444@shopsphere.example,9720124854
CUSTOMER_000000445,Yash,Reddy,yash.reddy.CUSTOMER_000000445@shopsphere.example,9936407575
CUSTOMER_000000446,Ankit,Chopra,ankit.chopra.CUSTOMER_000000446@shopsphere.example,9465110976
CUSTOMER_000000447,Raj,Agarwal,raj.agarwal.CUSTOMER_000000447@shopsphere.example,9635203349
CUSTOMER_000000448,Vivek,Mehta,vivek.mehta.CUSTOMER_000000448@shopsphere.example,9171920251
CUSTOMER_000000449,Vihaan,Verma,vihaan.verma.CUSTOMER_000000449@shopsphere.example,9921194939
CUSTOMER_000000450,Avni,Banerjee,avni.banerjee.CUSTOMER_000000450@shopsphere.example,9761753710
CUSTOMER_000000451,Kavya,Dubey,kavya.dubey.CUSTOMER_000000451@shopsphere.example,9201681023
CUSTOMER_000000452,Vivek,Naidu,vivek.naidu.CUSTOMER_000000452@shopsphere.example,9264478307
CUSTOMER_000000453,Aanya,Thakur,aanya.thakur.CUSTOMER_000000453@shopsphere.example,9638046088
CUSTOMER_000000454,Nikhil,Chopra,nikhil.chopra.CUSTOMER_000000454@shopsphere.example,9221504488
CUSTOMER_000000455,Rahul,Patel,rahul.patel.CUSTOMER_000000455@shopsphere.example,9561373336
CUSTOMER_000000456,Aryan,Yadav,aryan.yadav.CUSTOMER_000000456@shopsphere.example,9417379160
CUSTOMER_000000457,Arjun,Kulkarni,arjun.kulkarni.CUSTOMER_000000457@shopsphere.example,9963336814
CUSTOMER_000000458,Yash,Rao,yash.rao.CUSTOMER_000000458@shopsphere.example,9572874067
CUSTOMER_000000459,Nisha,Pandey,nisha.pandey.CUSTOMER_000000459@shopsphere.example,9469867208
CUSTOMER_000000460,Isha,Patel,isha.patel.CUSTOMER_000000460@shopsphere.example,9308872687
CUSTOMER_000000461,Simran,Bansal,simran.bansal.CUSTOMER_000000461@shopsphere.example,9335010401
CUSTOMER_000000462,Varun,Reddy,varun.reddy.CUSTOMER_000000462@shopsphere.example,9156500255
CUSTOMER_000000463,Ananya,Rao,ananya.rao.CUSTOMER_000000463@shopsphere.example,9860169925
CUSTOMER_000000464,Vivek,Reddy,vivek.reddy.CUSTOMER_000000464@shopsphere.example,9385419590
CUSTOMER_000000465,Karan,Reddy,karan.reddy.CUSTOMER_000000465@shopsphere.example,9738026909
CUSTOMER_000000466,Meera,Banerjee,meera.banerjee.CUSTOMER_000000466@shopsphere.example,9862413347
CUSTOMER_000000467,Shreya,Chopra,shreya.chopra.CUSTOMER_000000467@shopsphere.example,9868894303
CUSTOMER_000000468,Dev,Pandey,dev.pandey.CUSTOMER_000000468@shopsphere.example,9382024116
CUSTOMER_000000469,Priya,Reddy,priya.reddy.CUSTOMER_000000469@shopsphere.example,9492637524
CUSTOMER_000000470,Meera,Shah,meera.shah.CUSTOMER_000000470@shopsphere.example,9534964827
CUSTOMER_000000471,Nisha,Deshmukh,nisha.deshmukh.CUSTOMER_000000471@shopsphere.example,9491749940
CUSTOMER_000000472,Isha,Kapoor,isha.kapoor.CUSTOMER_000000472@shopsphere.example,9357076059
CUSTOMER_000000473,Karan,Saxena,karan.saxena.CUSTOMER_000000473@shopsphere.example,9646468381
CUSTOMER_000000474,Isha,Malhotra,isha.malhotra.CUSTOMER_000000474@shopsphere.example,9703347564
CUSTOMER_000000475,Priya,Tiwari,priya.tiwari.CUSTOMER_000000475@shopsphere.example,9769751922
CUSTOMER_000000476,Myra,Kapoor,myra.kapoor.CUSTOMER_000000476@shopsphere.example,9528171974
CUSTOMER_000000477,Rahul,Mishra,rahul.mishra.CUSTOMER_000000477@shopsphere.example,9224525401
CUSTOMER_000000478,Avni,Saxena,avni.saxena.CUSTOMER_000000478@shopsphere.example,9320416964
CUSTOMER_000000479,Avni,Patel,avni.patel.CUSTOMER_000000479@shopsphere.example,9536133628
CUSTOMER_000000480,Arjun,Gupta,arjun.gupta.CUSTOMER_000000480@shopsphere.example,9144265403
CUSTOMER_000000481,Dev,Verma,dev.verma.CUSTOMER_000000481@shopsphere.example,9968762159
CUSTOMER_000000482,Kabir,Ghosh,kabir.ghosh.CUSTOMER_000000482@shopsphere.example,9876703823
CUSTOMER_000000483,Meera,Joshi,meera.joshi.CUSTOMER_000000483@shopsphere.example,9653811351
CUSTOMER_000000484,Kavya,Saxena,kavya.saxena.CUSTOMER_000000484@shopsphere.example,9562699483
CUSTOMER_000000485,Rohan,Bansal,rohan.bansal.CUSTOMER_000000485@shopsphere.example,9858250309
CUSTOMER_000000486,Vivek,Singh,vivek.singh.CUSTOMER_000000486@shopsphere.example,9732833980
CUSTOMER_000000487,Aarav,Pillai,aarav.pillai.CUSTOMER_000000487@shopsphere.example,9633820553
CUSTOMER_000000488,Shreya,Nair,shreya.nair.CUSTOMER_000000488@shopsphere.example,9572582115
CUSTOMER_000000489,Myra,Bansal,myra.bansal.CUSTOMER_000000489@shopsphere.example,9945043177
CUSTOMER_000000490,Riya,Rao,riya.rao.CUSTOMER_000000490@shopsphere.example,9671032200
CUSTOMER_000000491,Karan,Kumar,karan.kumar.CUSTOMER_000000491@shopsphere.example,9366214393
CUSTOMER_000000492,Sneha,Pillai,sneha.pillai.CUSTOMER_000000492@shopsphere.example,9216527007
CUSTOMER_000000493,Kavya,Chopra,kavya.chopra.CUSTOMER_000000493@shopsphere.example,9883505027
CUSTOMER_000000494,Dev,Reddy,dev.reddy.CUSTOMER_000000494@shopsphere.example,9516893904
CUSTOMER_000000495,Raj,Pillai,raj.pillai.CUSTOMER_000000495@shopsphere.example,9375729789
CUSTOMER_000000496,Siddharth,Mehta,siddharth.mehta.CUSTOMER_000000496@shopsphere.example,9405197640
CUSTOMER_000000497,Akash,Kumar,akash.kumar.CUSTOMER_000000497@shopsphere.example,9730316676
CUSTOMER_000000498,Ankit,Verma,ankit.verma.CUSTOMER_000000498@shopsphere.example,9605109420
CUSTOMER_000000499,Aanya,Deshmukh,aanya.deshmukh.CUSTOMER_000000499@shopsphere.example,9172140710
CUSTOMER_000000500,Karan,Kulkarni,karan.kulkarni.CUSTOMER_000000500@shopsphere.example,9274582038
CUSTOMER_000000501,Priya,Ghosh,priya.ghosh.CUSTOMER_000000501@shopsphere.example,9132540530
CUSTOMER_000000502,Yash,Malhotra,yash.malhotra.CUSTOMER_000000502@shopsphere.example,9408183739
CUSTOMER_000000503,Vihaan,Thakur,vihaan.thakur.CUSTOMER_000000503@shopsphere.example,9520240731
CUSTOMER_000000504,Aditya,Chauhan,aditya.chauhan.CUSTOMER_000000504@shopsphere.example,9278480615
CUSTOMER_000000505,Simran,Joshi,simran.joshi.CUSTOMER_000000505@shopsphere.example,9297148820
CUSTOMER_000000506,Sneha,Pandey,sneha.pandey.CUSTOMER_000000506@shopsphere.example,9197203428
CUSTOMER_000000507,Aryan,Saxena,aryan.saxena.CUSTOMER_000000507@shopsphere.example,9307219544
CUSTOMER_000000508,Ananya,Banerjee,ananya.banerjee.CUSTOMER_000000508@shopsphere.example,9799369862
CUSTOMER_000000509,Vihaan,Sharma,vihaan.sharma.CUSTOMER_000000509@shopsphere.example,9931152633
CUSTOMER_000000510,Akash,Agarwal,akash.agarwal.CUSTOMER_000000510@shopsphere.example,9404013920
CUSTOMER_000000511,Yash,Kapoor,yash.kapoor.CUSTOMER_000000511@shopsphere.example,9613566989
CUSTOMER_000000512,Shreya,Mehta,shreya.mehta.CUSTOMER_000000512@shopsphere.example,9989620415
CUSTOMER_000000513,Avni,Mukherjee,avni.mukherjee.CUSTOMER_000000513@shopsphere.example,9695520576
CUSTOMER_000000514,Avni,Naidu,avni.naidu.CUSTOMER_000000514@shopsphere.example,9859701296
